
---------- Begin Simulation Statistics ----------
simSeconds                                   0.009950                       # Number of seconds simulated (Second)
simTicks                                   9950230500                       # Number of ticks simulated (Tick)
finalTick                                  9950230500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    122.20                       # Real time elapsed on the host (Second)
hostTickRate                                 81425754                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     705564                       # Number of bytes of host memory used (Byte)
simInsts                                     25475897                       # Number of instructions simulated (Count)
simOps                                       38943855                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   208477                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     318689                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           500                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                         19900462                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.781149                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.280166                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        62933278                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      103                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       55988051                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  20084                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             23989504                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          37603885                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  61                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            19715940                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.839735                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.501271                       # Number of insts issued each cycle (Count)
system.l2bus.respLayer1.occupancy            50552499                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer1.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.snoop_filter.totRequests           75987                       # Total number of requests made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleRequests        37929                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiRequests            4                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2bus.snoop_filter.totSnoops               416                       # Total number of snoops made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleSnoops          416                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2cache.demandHits::cpu.inst              2139                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.data             30457                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::total                32596                       # number of demand (read+write) hits (Count)
system.l2cache.overallHits::cpu.inst             2139                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.data            30457                       # number of overall hits (Count)
system.l2cache.overallHits::total               32596                       # number of overall hits (Count)
system.l2cache.demandMisses::cpu.inst            2216                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.data            3243                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::total               5459                       # number of demand (read+write) misses (Count)
system.l2cache.overallMisses::cpu.inst           2216                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.data           3243                       # number of overall misses (Count)
system.l2cache.overallMisses::total              5459                       # number of overall misses (Count)
system.l2cache.demandMissLatency::cpu.inst    165022000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.data    216760500                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::total     381782500                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.inst    165022000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.data    216760500                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::total    381782500                       # number of overall miss ticks (Tick)
system.l2cache.demandAccesses::cpu.inst          4355                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.data         33700                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::total            38055                       # number of demand (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.inst         4355                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.data        33700                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::total           38055                       # number of overall (read+write) accesses (Count)
system.l2cache.demandMissRate::cpu.inst      0.508840                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu.data      0.096231                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::total         0.143450                       # miss rate for demand accesses (Ratio)
system.l2cache.overallMissRate::cpu.inst     0.508840                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu.data     0.096231                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::total        0.143450                       # miss rate for overall accesses (Ratio)
system.l2cache.demandAvgMissLatency::cpu.inst 74468.411552                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu.data 66839.500463                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::total 69936.343653                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.inst 74468.411552                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.data 66839.500463                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::total 69936.343653                       # average overall miss latency ((Tick/Count))
system.l2cache.blockedCycles::no_mshrs              0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCauses::no_mshrs              0                       # number of times access was blocked (Count)
system.l2cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.l2cache.avgBlocked::no_mshrs               nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.avgBlocked::no_targets             nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.writebacks::writebacks            1896                       # number of writebacks (Count)
system.l2cache.writebacks::total                 1896                       # number of writebacks (Count)
system.l2cache.demandMshrHits::cpu.data             1                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.demandMshrHits::total                1                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.overallMshrHits::cpu.data            1                       # number of overall MSHR hits (Count)
system.l2cache.overallMshrHits::total               1                       # number of overall MSHR hits (Count)
system.l2cache.demandMshrMisses::cpu.inst         2216                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::cpu.data         3242                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::total           5458                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.inst         2216                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.data         3242                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::total          5458                       # number of overall MSHR misses (Count)
system.l2cache.demandMshrMissLatency::cpu.inst    142872000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::cpu.data    184285000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::total    327157000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::cpu.inst    142872000                       # number of overall MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::cpu.data    184285000                       # number of overall MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::total    327157000                       # number of overall MSHR miss ticks (Tick)
system.l2cache.demandMshrMissRate::cpu.inst     0.508840                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.demandMshrMissRate::cpu.data     0.096202                       # mshr miss ratio for demand accesses (Ratio)
