
---------- Begin Simulation Statistics ----------
simSeconds                                   0.010032                       # Number of seconds simulated (Second)
simTicks                                  10031754500                       # Number of ticks simulated (Tick)
finalTick                                 10031754500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    119.79                       # Real time elapsed on the host (Second)
hostTickRate                                 83743256                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     707096                       # Number of bytes of host memory used (Byte)
simInsts                                     25475897                       # Number of instructions simulated (Count)
simOps                                       38943855                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   212668                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     325096                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           500                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                         20063515                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.787549                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.269762                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        61383243                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       96                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       54906267                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  18540                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             22439462                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          35332828                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  54                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            19877384                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.762248                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.338751                       # Number of insts issued each cycle (Count)
system.l2cache.demandHits::cpu.data             30434                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::total                32557                       # number of demand (read+write) hits (Count)
system.l2cache.overallHits::cpu.inst             2123                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.data            30434                       # number of overall hits (Count)
system.l2cache.overallHits::total               32557                       # number of overall hits (Count)
system.l2cache.demandMisses::cpu.inst            2193                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.data            3245                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::total               5438                       # number of demand (read+write) misses (Count)
system.l2cache.overallMisses::cpu.inst           2193                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.data           3245                       # number of overall misses (Count)
system.l2cache.overallMisses::total              5438                       # number of overall misses (Count)
system.l2cache.demandMissLatency::cpu.inst    162866500                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.data    217406000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::total     380272500                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.inst    162866500                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.data    217406000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::total    380272500                       # number of overall miss ticks (Tick)
system.l2cache.demandAccesses::cpu.inst          4316                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.data         33679                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::total            37995                       # number of demand (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.inst         4316                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.data        33679                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::total           37995                       # number of overall (read+write) accesses (Count)
system.l2cache.demandMissRate::cpu.inst      0.508109                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu.data      0.096351                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::total         0.143124                       # miss rate for demand accesses (Ratio)
system.l2cache.overallMissRate::cpu.inst     0.508109                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu.data     0.096351                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::total        0.143124                       # miss rate for overall accesses (Ratio)
system.l2cache.demandAvgMissLatency::cpu.inst 74266.529868                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu.data 66997.226502                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::total 69928.742185                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.inst 74266.529868                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.data 66997.226502                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::total 69928.742185                       # average overall miss latency ((Tick/Count))
system.l2cache.blockedCycles::no_mshrs              0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCauses::no_mshrs              0                       # number of times access was blocked (Count)
system.l2cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.l2cache.avgBlocked::no_mshrs               nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.avgBlocked::no_targets             nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.writebacks::writebacks            1899                       # number of writebacks (Count)
system.l2cache.writebacks::total                 1899                       # number of writebacks (Count)
system.l2cache.demandMshrHits::cpu.data             1                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.demandMshrHits::total                1                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.overallMshrHits::cpu.data            1                       # number of overall MSHR hits (Count)
system.l2cache.overallMshrHits::total               1                       # number of overall MSHR hits (Count)
system.l2cache.demandMshrMisses::cpu.inst         2193                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::cpu.data         3244                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::total           5437                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.inst         2193                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.data         3244                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::total          5437                       # number of overall MSHR misses (Count)
system.l2cache.demandMshrMissLatency::cpu.inst    140946500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::cpu.data    184942500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::total    325889000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::cpu.inst    140946500                       # number of overall MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::cpu.data    184942500                       # number of overall MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::total    325889000                       # number of overall MSHR miss ticks (Tick)
system.l2cache.demandMshrMissRate::cpu.inst     0.508109                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.demandMshrMissRate::cpu.data     0.096321                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.demandMshrMissRate::total     0.143098                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.overallMshrMissRate::cpu.inst     0.508109                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.overallMshrMissRate::cpu.data     0.096321                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.overallMshrMissRate::total     0.143098                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.demandAvgMshrMissLatency::cpu.inst 64271.089831                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.demandAvgMshrMissLatency::cpu.data 57010.635018                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.demandAvgMshrMissLatency::total 59939.120839                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.overallAvgMshrMissLatency::cpu.inst 64271.089831                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.overallAvgMshrMissLatency::cpu.data 57010.635018                       # average overall mshr miss latency ((Tick/Count))
